# sid	tripitaka	name	lqsutra	total_reels	remark
ZH012660	ZH	佛說息除賊難陀羅尼經	LQ014510	1	
ZH012670	ZH	佛說延壽妙門陀羅尼經	LQ011720	1	
ZH012680	ZH	佛說秘密八名陀羅尼經	LQ014130	1	
ZH012690	ZH	佛說大吉祥陀羅尼經	LQ014270	1	
ZH012700	ZH	佛說寶賢陀羅尼經	LQ013260	1	
ZH012710	ZH	佛說觀自在菩薩母陀羅尼經	LQ011500	1	
ZH012720	ZH	佛說戒香經	LQ001360	1	
ZH012730	ZH	佛說一切如來名號陀羅尼經	LQ013950	1	
ZH012740	ZH	佛說頻婆娑羅王經	LQ000430	1	
ZH012750	ZH	佛說信解智力經	LQ001270	1	
ZH012760	ZH	佛說舊城喻經	LQ001170	1	
ZH012770	ZH	佛說信佛功德經	LQ000200	1	
ZH012780	ZH	佛說善樂長者經	LQ013710	1	
ZH012790	ZH	佛說人仙經	LQ000090	1	
ZH012800	ZH	佛說法身經	LQ008080	1	
ZH012810	ZH	佛說決定義經	LQ005740	1	
ZH012820	ZH	佛說最上秘密那拏天經	LQ013290	3	
ZH012830	ZH	佛說帝釋所問經	LQ000170	1	
ZH012840	ZH	佛說解夏經	LQ000640	1	
ZH012850	ZH	佛說四品法門經	LQ000890	1	
ZH012860	ZH	佛說護國經	LQ000710	1	
ZH012870	ZH	佛說最上根本大樂金剛不空三昧大教王經	LQ002700	7	
ZH012880	ZH	大唐開元釋教廣品歷章	LQ039680	30	
ZH012890	ZH	大唐正元續開元釋教錄	LQ039690	3	
ZH012900	ZH	穢跡金剛禁百變法經	LQ012700	1	
ZH012910	ZH	穢跡金剛說神通大滿陀羅尼法術靈要門	LQ012690	1	
ZH012920	ZH	金剛恐怖集會方廣軌儀觀自在菩薩三世最勝心明王大威力烏樞瑟摩明王經	LQ012680	3	
ZH012930	ZH	普遍智藏般若波羅蜜多心經	LQ002790	1	
ZH012940	ZH	金剛頂經瑜伽修習毗盧遮那三摩地法	LQ008940	1	
ZH012950	ZH	千手千眼觀世音菩薩大身咒本	LQ010841	1	
ZH012960	ZH	千手千眼觀自在菩薩廣大圓滿無礙大悲心陀羅尼咒本	LQ010830	1	
ZH012970	ZH	不動使者陀羅尼秘密法	LQ012420	1	
ZH012980	ZH	金剛頂瑜伽念珠經	LQ008220	1	
ZH012990	ZH	金剛頂一切如來真實攝大乘現證大教王經	LQ008830	3	
ZH013000	ZH	大樂金剛不空真實三麽耶經	LQ002690	1	
ZH013010	ZH	佛說大方廣曼殊室利經	LQ011340	1	
ZH013020	ZH	一字奇特佛頂經	LQ009700	3	
ZH013030	ZH	金剛恐怖集會方廣軌儀觀自在菩薩三世最勝心明王經	LQ010550	1	
ZH013050	ZH	金剛頂經瑜伽文殊師利菩薩法一品(亦名五字呪法)	LQ012101	1	
ZH013060	ZH	阿唎多羅陀羅尼阿嚕力經	LQ010610	1	
ZH013070	ZH	百千頌大集經地藏菩薩請問法身讚	LQ004540	1	
ZH013080	ZH	普賢菩薩行願讚	LQ003280	1	
ZH013090	ZH	大吉祥天女十二契一百八名無垢大乘經	LQ012940	1	
ZH013100	ZH	底哩三昧邪不動尊威怒王使者念誦法	LQ012401	1	
ZH013110	ZH	底哩三昧耶不動使者念誦品(別本)	LQ012402	1	
ZH013120	ZH	十一面觀自在菩薩心密言念誦儀軌經	LQ010950	3	
ZH013130	ZH	一切如來心秘密全身舍利寶篋印陀羅尼經	LQ010441	1	
ZH013140	ZH	佛說一切如來金剛壽命陀羅尼經	LQ011700	1	
ZH013150	ZH	佛說大吉祥天女十二名號經	LQ012931	1	
ZH013160	ZH	佛說大吉祥天女十二名號經(別本)	LQ012932	1	
ZH013170	ZH	佛說大吉祥天女十二名號經(別本)	LQ012933	1	
ZH013180	ZH	金剛頂瑜伽經十八會指歸	LQ008870	1	
ZH013190	ZH	菩提場所說一字頂輪王經	LQ009670	5	
ZH013200	ZH	略述金剛頂瑜伽分別聖位修證法門	LQ008880	1	
ZH013210	ZH	佛母大孔雀明王經	LQ010040	3	
ZH013220	ZH	大雲輪請雨經	LQ010140	2	
ZH013230	ZH	佛說雨寶陀羅尼經	LQ012010	1	
ZH013240	ZH	佛說穰麌梨童女經	LQ013051	1	
ZH013250	ZH	觀自在菩薩化身蘘麌哩曳童女銷伏毒害陀羅尼經(別本)	LQ013052	1	
ZH013260	ZH	慈氏菩薩所說大乘緣生稻[草-早+幹]喻經	LQ008000	1	
ZH013270	ZH	大寶廣博樓閣善住秘密陀羅尼經	LQ010291	3	
ZH013280	ZH	菩提場莊嚴陀羅尼經	LQ010300	1	
ZH013290	ZH	除一切疾病陀羅尼經	LQ013700	1	
ZH013300	ZH	能淨一切眼疾病陀羅尼經	LQ013720	1	
ZH013310	ZH	佛說救拔焰口餓鬼陀羅尼經	LQ013540	1	
ZH013320	ZH	佛說三十五佛名禮懺文	LQ003580	1	
ZH013330	ZH	八大菩薩曼荼羅經	LQ012070	1	
ZH013340	ZH	葉衣觀自在菩薩經	LQ011330	1	
ZH013350	ZH	訶利帝母真言法	LQ013020	1	
ZH013370	ZH	觀自在菩薩說普賢陀羅尼經	LQ010590	1	
ZH013380	ZH	文殊問經字母品第十四	LQ006370	1	
ZH013390	ZH	金剛頂蓮華部心念誦儀軌	LQ008910	1	
ZH013400	ZH	金剛頂瑜伽千手千眼觀自在菩薩修行儀軌經	LQ010780	1	
ZH013410	ZH	無量壽如來修觀行供養儀軌	LQ009470	1	
ZH013420	ZH	阿閦如來念誦供養法	LQ009380	1	
ZH013430	ZH	佛頂尊勝陀羅尼念誦儀軌法	LQ009880	1	
ZH013440	ZH	金剛頂勝初瑜伽普賢菩薩念誦法	LQ011560	1	
ZH013450	ZH	金剛王菩薩秘密念誦儀軌	LQ011650	1	
ZH013460	ZH	普賢金剛薩埵瑜伽念誦儀	LQ011570	1	
ZH013470	ZH	金剛頂瑜伽金剛薩埵五秘密修行念誦儀軌	LQ011580	1	
ZH013480	ZH	金剛壽命陀羅尼念誦法	LQ011660	1	
ZH013490	ZH	瑜伽翳迦訖沙囉烏瑟尼沙斫訖囉真言安怛陀那儀則一字頂輪王瑜伽經	LQ009720	1	
ZH013500	ZH	仁王般若念誦法	LQ010170	1	
ZH013510	ZH	一字頂輪王念誦儀軌	LQ009711	1	
ZH013520	ZH	一字頂輪王念誦儀軌(別本)	LQ009712	1	
ZH013530	ZH	觀自在菩薩如意輪念誦儀軌	LQ011171	1	
ZH013540	ZH	觀自在如意輪菩薩念誦法	LQ011172	1	
ZH013550	ZH	大虛空藏菩薩念誦法	LQ011810	1	
ZH013560	ZH	瑜伽蓮華部念誦法	LQ010540	1	
ZH013570	ZH	甘露軍荼利菩薩供養念誦成就儀軌	LQ012510	1	
ZH013580	ZH	聖觀自在菩薩心真言瑜伽觀行儀軌	LQ010530	1	
ZH013590	ZH	金剛頂經多羅菩薩念誦法	LQ011350	1	
ZH013600	ZH	大方廣佛華嚴經入法界品四十二字觀門	LQ010410	1	
ZH013610	ZH	大聖文殊師利菩薩讚佛法身禮並序	LQ012350	1	
ZH013620	ZH	受菩提心戒儀	LQ009320	1	
ZH013630	ZH	金剛頂瑜伽三十七尊禮	LQ008970	1	
ZH013640	ZH	金剛頂經金剛界大道場毗盧遮那如來自受用身內證智眷屬法身異名佛最上乘秘密三摩地禮懺文	LQ008960	1	
ZH013650	ZH	大樂金剛不空真實三昧邪經般若波羅蜜多理趣釋	LQ010250	2	
ZH013660	ZH	般若波羅蜜多理趣經大樂不空三昧真實金剛薩埵菩薩等一十七聖大曼荼羅義述	LQ010260	1	
ZH013670	ZH	金剛頂瑜伽護摩儀軌	LQ009261	1	
ZH013680	ZH	陀羅尼門諸部要目	LQ009211	1	
ZH013690	ZH	都部陀羅尼目(別本)	LQ009212	1	
ZH013700	ZH	大乘緣生論	LQ017120	1	
ZH013710	ZH	七俱𦙘佛母所說准提陀羅尼經	LQ011030	1	
ZH013720	ZH	大集大虛空藏菩薩所問經	LQ004440	8	
ZH013730	ZH	仁王護國般若波羅蜜多經	LQ002720	2	
ZH013740	ZH	大聖文殊師利菩薩佛刹功德莊嚴經	LQ003510	3	
ZH013750	ZH	仁王護國般若波羅蜜多經陀羅尼念誦儀軌	LQ010160	1	
ZH013760	ZH	成就妙法蓮華經王瑜伽觀智儀軌	LQ010220	1	
ZH013770	ZH	大乘密嚴經	LQ007760	3	
ZH013780	ZH	金剛頂超勝三界經說文殊五字真言勝相	LQ012110	1	
ZH013790	ZH	五字陀羅尼頌	LQ012130	1	
ZH013800	ZH	金剛頂勝初瑜伽經中略出大樂金剛薩埵念誦儀	LQ011531	1	
ZH013810	ZH	大樂金剛薩埵修行成就儀軌	LQ011520	1	
ZH013820	ZH	大藥叉女歡喜母並愛子成就法	LQ013010	1	
ZH013830	ZH	普遍光明清淨熾盛如意寶印心無能勝大明王大隨求陀羅尼經(卷註:卷上,卷下)	LQ011910	2	
ZH013840	ZH	聖閻曼德迦威怒王立成大神驗念誦法	LQ012541	1	
ZH013850	ZH	文殊師利菩薩根本大教王金翅鳥王品	LQ013170	1	
ZH013860	ZH	不空[羅-維+絹]索毗盧遮那佛大灌頂光真言	LQ011290	1	
ZH013870	ZH	大威怒烏蒭澀麽儀軌經	LQ012660	1	
ZH013880	ZH	佛說摩利支天菩薩陀羅尼經	LQ012961	1	
ZH013890	ZH	佛說摩利支天經(別本)	LQ012962	1	
ZH013900	ZH	聖迦抳忿怒金剛童子菩薩成就儀軌經	LQ012631	6	
ZH013910	ZH	佛為優填王說王法政論經	LQ006710	1	
ZH013920	ZH	金剛頂經一字頂輪王瑜伽一切時處念誦成佛儀軌	LQ009730	1	
ZH013930	ZH	大方廣如來藏經	LQ007610	1	
ZH013940	ZH	佛說一髻尊陀羅尼經	LQ011430	1	
ZH013950	ZH	速疾立驗魔醯首羅天說阿尾奢法	LQ013180	1	
ZH013960	ZH	大日經略攝念誦隨行法	LQ008740	1	
ZH013970	ZH	大毗盧遮那成佛神變加持經略示七支念誦隨行法	LQ008730	1	
ZH013980	ZH	金剛頂經瑜伽文殊師利菩薩供養儀軌	LQ012102	1	
ZH013990	ZH	大聖曼殊室利童子五字瑜伽法	LQ012140	1	
ZH014000	ZH	佛說木槵經	LQ005930	1	
ZH014010	ZH	金剛頂降三世大儀軌法王教中觀自在菩薩心真言一切如來蓮華大曼荼羅品	LQ010620	1	
ZH014020	ZH	文殊師利菩薩及諸仙所說吉凶時日善惡宿曜經	LQ013400	2	
ZH014030	ZH	金剛頂經觀自在王如來修行法	LQ009490	1	
ZH014040	ZH	金剛頂經瑜伽觀自在王如來修行法	LQ009480	1	
ZH014050	ZH	金剛頂瑜伽中發阿耨多羅三藐三菩提心論	LQ017350	1	
ZH014060	ZH	瑜伽金剛頂經釋字母品	LQ008980	1	
ZH014070	ZH	修習般若波羅蜜菩薩觀行念誦儀軌	LQ011890	1	
ZH014080	ZH	一字金輪王佛頂要略念誦法	LQ009650	1	
ZH014090	ZH	金剛頂瑜伽降三世成就極深密門	LQ012490	1	
ZH014100	ZH	仁王般若陀羅尼釋	LQ010180	1	
ZH014110	ZH	觀自在大悲成就瑜伽蓮華部念誦法門	LQ010510	1	
ZH014120	ZH	佛說大孔雀明王畫像壇場儀軌	LQ010101	1	
ZH014130	ZH	怒王念誦儀軌法品	LQ012390	1	
ZH014140	ZH	末利支提婆華鬘經	LQ012950	1	
ZH014150	ZH	大聖天歡喜雙身毗那夜迦法	LQ013070	1	
ZH014160	ZH	觀自在菩薩如意輪瑜伽	LQ011180	1	
ZH014170	ZH	瑜伽集要焰口施食儀	LQ013600	1	
ZH014180	ZH	佛說熾盛光大威德消災吉祥陀羅尼經	LQ009790	1	
ZH014200	ZH	大乘理趣六波羅蜜多經	LQ002910	10	
ZH014210	ZH	大花嚴長者問佛那羅延力經	LQ006850	1	
ZH014220	ZH	十六大阿羅漢因果識見頌	LQ036030	1	
ZH014240	ZH	大方廣佛華嚴經	LQ003240	40	
ZH014250	ZH	佛說十力經	LQ001250	1	不同版本？
ZH014270	ZH	佛說佛十力經	LQ001260	1	
ZH014280	ZH	佛說迴向輪經	LQ010200	1	
ZH014290	ZH	佛說十地經	LQ003180	9	
ZH014300	ZH	守護國界主陀羅尼經	LQ010190	10	
ZH014310	ZH	大乘本生心地觀經	LQ002190	8	
ZH014320	ZH	大乘瑜伽金剛性海曼殊室利千臂千缽大教王經	LQ012151	10	
ZH014330	ZH	佛說大生義經	LQ000160	1	
ZH014340	ZH	佛說法印經	LQ001090	1	
ZH014350	ZH	佛說未曾有正法經	LQ007270	6	
ZH014360	ZH	佛說分別緣生經	LQ001650	1	
ZH014370	ZH	佛說分別佈施經	LQ000880	1	
ZH014380	ZH	佛說大集會正法經	LQ004640	5	
ZH014390	ZH	佛說園生樹經	LQ000300	1	
ZH014400	ZH	聖觀自在菩薩功德讃	LQ010750	1	
ZH014410	ZH	佛說了義般若波羅蜜多經	LQ002730	1	
ZH014420	ZH	佛說帝釋巖秘密成就儀軌	LQ009570	1	
ZH014430	ZH	佛說勝軍王所問經	LQ006660	1	
ZH014440	ZH	佛說一切如來金剛三業最上秘密大教王經	LQ009030	7	
ZH014450	ZH	佛說最勝妙吉祥本智最上秘密一切名義三摩地分	LQ012280	2	
ZH014460	ZH	諸教決定名議論	LQ017170	1	
ZH014470	ZH	佛說大方廣未曾有經善巧方便品	LQ008600	1	
ZH014480	ZH	佛說輪王七寶經	LQ000400	1	
ZH014490	ZH	佛說佛母出生三法藏般若波羅蜜多經	LQ002540	25	
ZH014500	ZH	佛說大方廣善巧方便經	LQ003760	4	
ZH014510	ZH	佛說大乘不思議神通境界經	LQ008590	3	
ZH014520	ZH	佛說發菩提心破諸魔經	LQ008530	2	
ZH014530	ZH	佛說聖佛母般若波羅蜜多經	LQ002830	1	
ZH014540	ZH	佛說給孤獨長者女得度因緣經	LQ001530	3	
ZH014550	ZH	佛說大集法門經	LQ000130	2	
ZH014560	ZH	集諸法寶最上義論	LQ017280	2	
ZH014570	ZH	佛說凈意優婆塞所問經	LQ000850	1	
ZH014580	ZH	菩提心離相論	LQ017310	1	
ZH014590	ZH	大乘破有論	LQ016440	1	
ZH014610	ZH	佛說無二平等最上瑜伽大教王經	LQ009050	6	
ZH014620	ZH	集大乘相論	LQ017270	2	
ZH014630	ZH	佛說佛母般若波羅蜜多大明觀想儀軌	LQ011900	1	
ZH014640	ZH	佛說光明童子因緣經	LQ005000	4	
ZH014650	ZH	佛說入無分別法門經	LQ007540	1	
ZH014660	ZH	佛說寶帶陀羅尼經	LQ014240	1	
ZH014670	ZH	六十頌如理論	LQ016450	1	
ZH014680	ZH	佛說金身陀羅尼經	LQ014600	1	
ZH014690	ZH	佛說金剛場莊嚴般若波羅蜜多教中一分	LQ009040	1	
ZH014700	ZH	佛吉祥德讃	LQ017510	3	
ZH014710	ZH	佛說息諍因緣經	LQ000900	1	
ZH014720	ZH	大乘二十頌論	LQ016460	1	
ZH014730	ZH	佛說醫喻經	LQ001230	1	
ZH014740	ZH	佛說月喻經	LQ001420	1	
ZH014760	ZH	廣釋菩提心論	LQ017340	4	
ZH014770	ZH	佛說如幻三摩地無量印法門經	LQ004050	3	
ZH014780	ZH	佛說蟻喻經	LQ001400	1	
ZH014790	ZH	一切秘密最上名義大教王議軌	LQ009060	2	
ZH014800	ZH	佛說大堅固婆羅門緣起經	LQ000080	2	
ZH014810	ZH	佛說秘密三昧大教王經	LQ009010	4	
ZH014820	ZH	佛說施一切無畏陀羅尼經	LQ014200	1	
ZH014830	ZH	聖八千頌般若波羅密多一百八名真寶園義陀羅尼經	LQ002750	1	
ZH014840	ZH	佛說聖觀自在菩薩不空王秘密心陀羅尼經	LQ011280	1	
ZH014870	ZH	佛說灌頂王喻經	LQ002110	1	
ZH014880	ZH	廣大發願頌	LQ017460	1	
ZH014890	ZH	佛說秘密相經	LQ009020	3	
ZH014900	ZH	佛說尼拘陀梵志經	LQ000120	2	
ZH014910	ZH	佛說白衣金幢二婆羅門緣起經	LQ000100	3	
ZH014920	ZH	金光明經	LQ007580	4	
ZH014930	ZH	佛說一切如來真實攝大乘現證三昧大教王經	LQ009000	30	
ZH014940	ZH	佛說福力太子因緣經	LQ002330	4	
ZH014950	ZH	佛說無畏授所問大乘經	LQ003630	3	
ZH014960	ZH	佛說頂生王因緣經	LQ002250	6	
ZH014970	ZH	佛說勝義空經	LQ001200	1	
ZH014980	ZH	佛說清淨心經	LQ001280	1	
ZH014990	ZH	佛說五大施經	LQ001500	1	
ZH015000	ZH	佛說隨勇尊者經	LQ001100	1	
ZH015010	ZH	大乘寶要義論	LQ017250	10	
ZH015020	ZH	一切如來白傘蓋大佛頂陀羅尼	LQ009960	1	
ZH015030	ZH	一切如來白傘蓋大佛頂陀羅尼	LQ009970	1	
ZH015040	ZH	梵本般若波羅蜜多心經	LQ002850	1	
ZH015050	ZH	梵本般若波羅蜜多心經	LQ002860	1	
ZH015060	ZH	聖千手千眼觀自在菩薩摩訶薩廣大圓滿無礙大悲心陀羅尼曰	LQ010880	1	
ZH015070	ZH	大悲心陀羅尼	LQ010900	1	
ZH015080	ZH	尊勝佛頂真言修瑜伽法	LQ009890	2	
ZH015090	ZH	佛說除蓋障菩薩所問經	LQ006620	20	
ZH015100	ZH	金剛峯樓閣一切瑜伽瑜祗經	LQ008850	2	
ZH015110	ZH	熾盛光道場念誦儀	LQ028500	1	
ZH015120	ZH	妙吉祥平等秘密最上觀門大教王經	LQ012320	5	
ZH015130	ZH	佛說密跡力士大權神王經	LQ017580	1	
ZH015140	ZH	大隨求陀羅尼	LQ011940	1	
ZH015150	ZH	佛頂尊勝陀羅尼	LQ009910	1	
ZH015160	ZH	瑜伽集要救阿難陀羅尼熖口儀軌經	LQ013590	1	
ZH015170	ZH	佛說身毛喜豎經	LQ005700	3	
ZH015180	ZH	聖佛母般若波羅蜜多九頌精義論	LQ015830	2	
ZH015190	ZH	佛說大乘大方廣佛冠經	LQ006030	2	
ZH015200	ZH	佛說八種長義功德經	LQ015650	1	
ZH015210	ZH	釋教最上乘秘密臧陀羅尼集	LQ014650	30	
ZH015220	ZH	佛說海意菩薩所問淨印法門經	LQ004420	18	
ZH015230	ZH	金剛頂瑜伽他化自在天理趣會普賢修行念誦儀軌	LQ011550	1	
ZH015240	ZH	大乘中觀釋論	LQ016370	18	
ZH015250	ZH	一切佛菩薩名集	LQ039040	22	
ZH015260	ZH	金色童子因緣經	LQ005010	12	
ZH015270	ZH	佛說大悲空智金剛大教王儀軌	LQ009100	5	
ZH015280	ZH	施設論	LQ016070	7	
ZH015290	ZH	佛說開覺自性般若波羅蜜多經	LQ002900	4	
ZH015300	ZH	佛說如意輪蓮華心如來修行觀門儀	LQ011220	1	
ZH015320	ZH	金剛摧碎陀羅尼	LQ014620	1	
ZH015330	ZH	金剛頂瑜伽理趣般若經	LQ002670	1	
ZH015340	ZH	妙吉祥平等瑜伽秘密觀身成佛儀軌	LQ012330	1	
ZH015350	ZH	佛說如來不思議秘密大乘經	LQ003440	20	
ZH015360	ZH	佛說佛名經	LQ006110	30	
ZH015370	ZH	佛說大乘菩薩臧正法經	LQ003480	40	
ZH015380	ZH	金剛頂經一切如來真實攝大乘現證大教王經	LQ008930	2	
ZH015390	ZH	大乘集菩薩學論	LQ017260	25	
ZH015400	ZH	佛說大乘入諸佛境界智光明莊嚴經	LQ003870	5	
ZH015410	ZH	十不善業道經	LQ005470	1	
ZH015420	ZH	六趣輪迴經	LQ005460	1	
ZH015430	ZH	尼乾子問無我義經	LQ017020	1	
ZH015440	ZH	事師法五十頌	LQ017570	1	
ZH015450	ZH	大悲心陀羅尼修行念誦略儀	LQ010920	1	
ZH015460	ZH	大元帝師說根本一切有部出家授近圓羯磨儀範上	LQ026940	1	
ZH015470	ZH	大元帝師說根本一切有部苾芻習學畧法一	LQ026950	1	
ZH015480	ZH	妙吉祥平等觀門大教王經畧出護摩儀	LQ012340	1	
ZH015490	ZH	諸法集要經	LQ005480	10	
ZH015500	ZH	福蓋正行所集經	LQ017410	12	
ZH015510	ZH	父子合集經	LQ003520	20	
ZH015520	ZH	大方廣佛和華嚴經合論	LQ020100	120	
ZH015530	ZH	佛說大白傘蓋總持陀羅尼經	LQ009990	1	
ZH015540	ZH	佛頂大白傘蓋陀羅尼經	LQ009980	1	
ZH015550	ZH	唐言誦聖妙吉祥真實名	LQ012310	1	
ZH015560	ZH	聖者文殊師利發菩提心願文	LQ012380	1	
ZH015570	ZH	彰所知論	LQ017040	2	
ZH015580	ZH	初學記	LQ030420	1	
ZH015590	ZH	正行集	LQ030430	1	
ZH015600	ZH	佛說壞相金剛陀羅尼經	LQ014630	1	
ZH015610	ZH	佛說文殊菩薩最勝真實名義經	LQ012300	1	
ZH015620	ZH	藥師琉璃光七佛本願功德經念誦儀軌	LQ009420	2	
ZH015630	ZH	藥師琉璃光七佛本願功德經念誦儀軌供養法	LQ009430	1	
ZH015650	ZH	密呪圓因往生集	LQ028540	1	
ZH015660	ZH	顯密圓通成佛心要集	LQ028530	2	
ZH015680	ZH	梵本大悲神咒	LQ010850	1	
ZH015690	ZH	法苑珠林	LQ038880	100	
ZH015700	ZH	傳燈玉英集	LQ037030	15	
ZH015710	ZH	景𧙗天竺字源	LQ039570	7	
ZH015720	ZH	天聖釋教總錄	LQ039740	3	
ZH015730	ZH	元至元辨偽錄	LQ038280	5	
ZH015740	ZH	圓覺道場修證儀	LQ038550	18	
ZH015750	ZH	天聖廣燈錄	LQ037040	30	
ZH015770	ZH	大中祥符法寶錄	LQ039730	22	
ZH015780	ZH	景祐新修法寶錄	LQ039750	22	目錄中沒有寫22卷的序號
ZH015790	ZH	雙峯山曹侯溪寶林傳	LQ036990	10	
ZH015800	ZH	禦製秘藏詮	LQ039110	30	
ZH015810	ZH	禦製佛賦	LQ039120	2	
ZH015820	ZH	禦製詮源歌	LQ039130	1	
ZH015830	ZH	禦製蓮花心輪廻文偈頌	LQ039140	25	
ZH015840	ZH	禦製逍遙詠	LQ039150	11	
ZH015850	ZH	景德傳燈錄	LQ037020	30	
ZH015860	ZH	建中靖國績燈錄	LQ037050	30	
ZH015870	ZH	績傳燈錄	LQ037190	36	
ZH015880	ZH	嘉泰普燈錄	LQ037070	30	
ZH015890	ZH	五燈會元目錄	LQ037140	57	
ZH015910	ZH	禦製緣識	LQ039160	5	
ZH015920	ZH	佛說大乘智印經	LQ007320	5	
ZH015930	ZH	佛說大乘僧伽吒法義經	LQ004660	7	
ZH015940	ZH	佛說清淨毗奈耶最上大乘經	LQ015550	3	
ZH015950	ZH	佛說大乘隨轉宣說諸法經	LQ007530	3	
ZH015960	ZH	佛說巨力長者所問大乘經	LQ006820	3	
ZH015970	ZH	佛說法乘義決定經	LQ005750	3	
ZH015980	ZH	文殊所說最勝名義經	LQ012290	2	
ZH015990	ZH	菩薩本生鬘論	LQ002200	16	
ZH016000	ZH	宗鏡錄	LQ030080	100	
ZH016010	ZH	六祖大師法寶壇經	LQ029940	1	
ZH016020	ZH	六祖大師法寶壇經	LQ029930	1	
ZH016030	ZH	明覺禪師語錄	LQ035050	6	
ZH016040	ZH	圓悟佛果禪師語錄	LQ031200	17	
ZH016050	ZH	黃檗山斷際法師傳心法要	LQ030880	1	
ZH016070	ZH	大慧普覺禪師語錄	LQ031270	30	
ZH016080	ZH	大慧普覺禪師宗門武庫	LQ031290	1	
ZH016090	ZH	雪堂行和尚拾遺錄	LQ031220	1	
ZH016100	ZH	大慧普覺禪師年譜	LQ031300	1	
ZH016110	ZH	宗門統要續集	LQ035530	20	
ZH016130	ZH	古尊宿語錄	LQ030731	48	
ZH016140	ZH	古尊宿語錄（別本）	LQ030732	48	
ZH016150	ZH	輔教篇	LQ038260	3	
ZH016160	ZH	傳法正宗記	LQ037081	9	
ZH016170	ZH	傳法正宗論	LQ037083	2	
ZH016180	ZH	傳法正宗定祖圖	LQ037082	2	
ZH016190	ZH	天目中峰和尚廣錄	LQ032030	30	
ZH016210	ZH	永嘉集	LQ030040	1	
ZH016220	ZH	永嘉證道歌	LQ035610	1	
ZH016230	ZH	禪宗頌古聯珠通集	LQ035341	21	
ZH016240	ZH	禪宗頌古聯珠通集（別本）	LQ035342	40	
ZH016250	ZH	慧文正辯佛日普照元叟端襌師語録	LQ031400	4	
ZH016260	ZH	佛日普照慧辯楚石襌師語録	LQ031420	16	
ZH016270	ZH	禪林寶訓	LQ030260	4	
ZH016280	ZH	襌宗正脈	LQ037210	20	
ZH016290	ZH	三教平心論	LQ038290	2	
ZH016300	ZH	晉僧肇法師寳藏	LQ025720	1	
ZH016310	ZH	護法論	LQ038240	1	
ZH016320	ZH	敕修百丈清規	LQ035250	8	
ZH016330	ZH	緇門警訓	LQ030210	10	
ZH016340	ZH	鐔津文集	LQ038250	19	
ZH016350	ZH	禪源諸詮集	LQ030070	4	
ZH016360	ZH	高麗國普照禪師修心訣	LQ035790	1	
ZH016370	ZH	真心直説	LQ035780	1	
ZH016380	ZH	禪宗決疑集	LQ030250	1	
ZH016390	ZH	廬山蓮宗寳鑑	LQ029150	10	
ZH016400	ZH	永明智覺襌師唯心訣·智訣禪師定慧相資歌·警世	LQ030110	1	
ZH016410	ZH	龍池幻有禪師語録	LQ032320	10	
ZH016420	ZH	天隠禪師語録	LQ032420	20	
ZH016430	ZH	天隠和尚語（別本）	LQ032410	15	
ZH016440	ZH	密雲禪師語録	LQ032390	10	
ZH016450	ZH	密雲禪師語録（別本）	LQ032380	12	
ZH016460	ZH	雪嶠禪師語録	LQ032400	10	
ZH016470	ZH	大覺普濟能仁玉琳琇國師語録	LQ032630	7	
ZH016480	ZH	明道正覚茚溪森禪師語録	LQ033190	3	
ZH016490	ZH	天童弘覺忞禪師語錄	LQ032510	20	
ZH016500	ZH	南嶽山茨際禪師語錄	LQ032650	4	
ZH016510	ZH	明覺聰禪師語錄	LQ033640	20	
ZH016520	ZH	長慶宗寶獨禪師語錄	LQ034690	6	
ZH016530	ZH	禦選語錄	LQ030790	40	
ZH016540	ZH	禦錄宗鏡大綱	LQ030090	20	
ZH016550	ZH	禦錄經海一滴	LQ039000	20	
ZH016560	ZH	永明心賦註	LQ030120	4	
ZH016570	ZH	佛果圜悟禪師碧巖集	LQ035370	10	
ZH016580	ZH	佛祖統紀	LQ036100	54	
ZH016590	ZH	佛祖歷代通載	LQ036140	36	
ZH016600	ZH	國清百錄	LQ028270	4	
ZH016610	ZH	八十八祖傳贊	LQ037460	5	
ZH016620	ZH	紫柏尊者全集	LQ035220	30	
ZH016630	ZH	憨山大師夢遊全集	LQ032350	55	
ZH016640	ZH	翻譯名義集	LQ039510	20	
ZH016650	ZH	大明三藏法數	LQ038950	38	
ZH016660	ZH	教乘法數	LQ038960	40	
ZH016670	ZH	重訂教乘法數	LQ038970	30	
ZH016680	ZH	大方廣佛華嚴經疏	LQ019980	31	
ZH016690	ZH	大方廣佛華嚴經隨疏演義鈔	LQ019991	-1	
ZH016710	ZH	華嚴經隨疏演義鈔	LQ019992	60	
ZH016720	ZH	大方廣華嚴經疏鈔會本	LQ020020	80	
ZH016770	ZH	華嚴經疏科	LQ020040	20	
ZH016780	ZH	華嚴懸談會玄記	LQ020230	40	
ZH016790	ZH	大方廣佛華嚴經疏演義鈔	LQ020002	29	
ZH016800	ZH	解迷顯智成悲十明論	LQ026540	1	
ZH016810	ZH	大方廣佛華嚴經普賢行願品別行鈔會本	LQ020310	1	
ZH016830	ZH	大方廣圓覺經略疏科一卷	LQ022041	1	
ZH016840	ZH	大方廣圓覺經略疏科（別本）一卷	LQ022042	1	
ZH016850	ZH	大方廣圓覺修多羅了義經 略疏	LQ022050	2	
ZH016870	ZH	圓覺經略疏之鈔二十五卷	LQ022070	25	
